date,invoice number,value,haircut percent,Daily fee percent,currency,Revenue source,customer,Expected payment duration
2021-10-04,2155,36882.75,10,0.125,USD,Playwear,Genie Adventures,60
2022-08-01,6653,22585.563,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-06-10,6734,2463.461,10,0.06,USD,OpenX,Genie Adventures,2
2021-08-02,3164,2249.37,10,0.125,USD,SpotX Replay,Genie Adventures,65
2023-02-06,3523,1310.067839,10,0.125,USD,AlexUndeR,Genie Adventures,65
2021-12-26,6534,4236.232,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-01-23,3520,2789.241262,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-01-09,3518,2438.91632,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-02-20,3525,3635.655909,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-04-07,6337,29354.325,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2023-03-06,3528,3660.75095,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-03-20,3530,3404.528433,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-12-04,6759,2762.76,10,0.06,USD,OpenX,Genie Adventures,2
2022-02-13,6717,2624.622,10,0.06,USD,OpenX,Genie Adventures,2
2022-08-07,6742,2601.599,10,0.06,USD,OpenX,Genie Adventures,2
2023-03-13,3529,4540.442923,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-02-01,3522,1905.520616,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-01-01,3516,147.851729,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-01-16,3519,2028.814445,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-02-27,3526,876.929394,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-12-19,3514,5798.125287,10,0.125,USD,AlexUndeR,Genie Adventures,65
2023-02-01,2285,6069.89809,99.5,0.125,USD,automatic,Genie Adventures,65
2022-01-02,6711,2417.415,10,0.06,USD,OpenX,Genie Adventures,2
2022-10-01,1146,324.887875,99,0.125,USD,automatic,Genie Adventures,65
2022-12-25,6498,5853.59775,5,0.048,USD,Google Inc,Genie Adventures,2
2022-01-16,6713,2808.806,10,0.06,USD,OpenX,Genie Adventures,2
2023-01-23,6883,3915.737,10,0.7,USD,TnT Mobility ,Genie Adventures,60
2023-02-13,3524,1502.988989,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-07-01,235,260.796302,99,0.125,USD,automatic,Genie Adventures,65
2023-01-16,6993,9.77,10,0.07,GBP,OA KU,Genie Adventures,60
2023-01-16,6993,9.77,10,0.07,GBP,OA KU,Genie Adventures,60
2023-01-16,6993,9.77,10,0.07,GBP,OA KU,Genie Adventures,60
2023-01-16,6993,9.77,10,0.07,GBP,OA KU,Genie Adventures,60
2023-01-16,6993,9.77,10,0.07,GBP,OA KU,Genie Adventures,60
2023-01-16,6993,9.77,10,0.07,GBP,OA KU,Genie Adventures,60
2023-01-16,6993,9.77,10,0.07,GBP,OA KU,Genie Adventures,60
2023-01-22,6502,5542.78725,5,0.048,USD,Google Inc,Revclifter,2
2022-05-30,226,433.759477,99,0.125,USD,automatic,PlayCrows,65
2022-02-14,187,1321.456547,99,0.125,USD,automatic,PonnyExpress,65
2023-03-01,3527,2989.417915,10,0.125,USD,AlexUndeR,David 007,65
2022-03-01,3350,3533.194899,10,0.125,USD,AlexUndeR,Genie Adventures,65
2022-02-13,6365,41625.584,10,0.055,GBP,Facebook,Revclifter,2
2022-02-13,6365,41625.584,10,0.055,GBP,Facebook,PlayCrows,2
2022-02-13,6365,41625.584,10,0.055,GBP,Facebook,PonnyExpress,2
2022-02-13,6365,41625.584,10,0.055,GBP,Facebook,David 007,2
2022-02-13,6365,41625.584,10,0.055,GBP,Facebook,Genie Adventures,2
2022-02-13,6365,41625.584,10,0.055,GBP,Facebook,Revclifter,2
2022-02-13,6365,41625.584,10,0.055,GBP,Facebook,PlayCrows,2
2021-12-12,6532,4309.9056,10,0.05,EUR,Improve Digital,PonnyExpress,2
2022-04-15,6462,6268.01175,5,0.048,USD,Google Inc,David 007,2
2022-01-23,6538,4604.6,10,0.05,EUR,Improve Digital,Genie Adventures,2
2022-01-09,6536,4052.048,10,0.05,EUR,Improve Digital,Revclifter,2
2022-02-13,6629,22171.149,10,0.05,EUR,Overdrone,PlayCrows,2
2022-11-07,2223,6532.44,10,0.125,USD,Playwear,PonnyExpress,60
2023-03-24,6423,41625.584,10,0.055,GBP,Facebook,David 007,2
2023-03-24,6423,41625.584,10,0.055,GBP,Facebook,Genie Adventures,2
2023-03-24,6423,41625.584,10,0.055,GBP,Facebook,Revclifter,2
2023-03-24,6423,41625.584,10,0.055,GBP,Facebook,PlayCrows,2
2023-03-24,6423,41625.584,10,0.055,GBP,Facebook,PonnyExpress,2
2023-03-24,6423,41625.584,10,0.055,GBP,Facebook,David 007,2
2023-03-24,6423,41625.584,10,0.055,GBP,Facebook,Genie Adventures,2
2022-06-01,6468,5698.1925,5,0.048,USD,Google Inc,Revclifter,2
2022-01-16,6449,6268.01175,5,0.048,USD,Google Inc,PlayCrows,2
2022-01-16,6537,4052.048,10,0.05,EUR,Improve Digital,PonnyExpress,2
2021-11-07,6087,18547.2,10,0.052,USD,SuperAmazing,David 007,65
2022-10-09,6663,23828.805,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-09-12,1142,1726.854802,99,0.125,USD,automatic,Revclifter,65
2022-09-19,1144,2447.904147,99,0.125,USD,automatic,PlayCrows,65
2023-05-12,6166,19209.6,10,0.052,USD,SuperAmazing,PonnyExpress,65
2022-02-06,6452,6216.21,5,0.048,USD,Google Inc,David 007,2
2023-03-17,6510,5439.18375,5,0.048,USD,Google Inc,Genie Adventures,2
2023-01-30,6884,683,10,0.7,USD,TnT Mobility ,Revclifter,60
2023-02-01,6679,22378.356,10,0.05,EUR,Overdrone,PlayCrows,2
2022-12-11,6408,37205.168,10,0.055,GBP,Facebook,PonnyExpress,2
2022-12-11,6408,37205.168,10,0.055,GBP,Facebook,David 007,2
2022-12-11,6408,37205.168,10,0.055,GBP,Facebook,Revclifter,2
2022-12-11,6408,37205.168,10,0.055,GBP,Facebook,PlayCrows,2
2022-12-11,6408,37205.168,10,0.055,GBP,Facebook,PonnyExpress,2
2022-12-11,6408,37205.168,10,0.055,GBP,Facebook,David 007,2
2022-12-11,6408,37205.168,10,0.055,GBP,Facebook,Genie Adventures,2
2023-05-12,6430,37205.168,10,0.055,GBP,Facebook,Revclifter,2
2023-05-12,6430,37205.168,10,0.055,GBP,Facebook,PlayCrows,2
2023-05-12,6430,37205.168,10,0.055,GBP,Facebook,PonnyExpress,2
2023-05-12,6430,37205.168,10,0.055,GBP,Facebook,David 007,2
2023-05-12,6430,37205.168,10,0.055,GBP,Facebook,Genie Adventures,2
2023-05-12,6430,37205.168,10,0.055,GBP,Facebook,Revclifter,2
2023-05-12,6430,37205.168,10,0.055,GBP,Facebook,PlayCrows,2
2023-05-19,6167,18712.8,10,0.052,USD,SuperAmazing,PonnyExpress,65
2023-05-19,6783,2647.645,10,0.06,USD,OpenX,David 007,2
2022-07-01,6737,2440.438,10,0.06,USD,OpenX,Genie Adventures,2
2023-04-07,6513,5698.1925,5,0.048,USD,Google Inc,Revclifter,2
2022-02-13,6453,6371.61525,5,0.048,USD,Google Inc,PlayCrows,2
2022-11-14,1483,6945.485959,99,0.125,USD,automatic,PonnyExpress,65
2023-07-01,6173,17884.8,10,0.052,USD,SuperAmazing,Genie Adventures,65
2022-08-07,6654,24657.633,10,0.05,EUR,Overdrone,Revclifter,2
2022-02-20,6542,4015.2112,10,0.05,EUR,Improve Digital,PlayCrows,2
2023-05-01,6516,6009.003,5,0.048,USD,Google Inc,PonnyExpress,2
2023-05-05,6517,6319.8135,5,0.048,USD,Google Inc,David 007,2
2023-05-12,6518,6112.6065,5,0.048,USD,Google Inc,Genie Adventures,2
2023-01-01,2271,888.88,10,0.125,USD,Apple,Revclifter,45
2022-07-07,6738,2831.829,10,0.06,USD,OpenX,PlayCrows,2
2023-06-23,6524,6164.40825,5,0.048,USD,Google Inc,PonnyExpress,2
2022-11-20,6405,39783.744,10,0.055,GBP,Facebook,David 007,2
2022-11-20,6405,39783.744,10,0.055,GBP,Facebook,Revclifter,2
2022-11-20,6405,39783.744,10,0.055,GBP,Facebook,PlayCrows,2
2022-11-20,6405,39783.744,10,0.055,GBP,Facebook,PonnyExpress,2
2022-11-20,6405,39783.744,10,0.055,GBP,Facebook,David 007,2
2022-11-20,6405,39783.744,10,0.055,GBP,Facebook,Genie Adventures,2
2022-11-20,6405,39783.744,10,0.055,GBP,Facebook,Revclifter,2
2022-02-06,6628,24864.84,10,0.05,EUR,Overdrone,PlayCrows,2
2022-07-14,6563,3720.5168,10,0.05,EUR,Improve Digital,PonnyExpress,2
2022-11-20,6493,6475.21875,5,0.048,USD,Google Inc,David 007,2
2021-12-19,6621,20720.7,10,0.05,EUR,Overdrone,Genie Adventures,2
2023-02-05,6416,41257.216,10,0.055,GBP,Facebook,Revclifter,2
2023-02-05,6416,41257.216,10,0.055,GBP,Facebook,PlayCrows,2
2023-02-05,6416,41257.216,10,0.055,GBP,Facebook,PonnyExpress,2
2023-02-05,6416,41257.216,10,0.055,GBP,Facebook,David 007,2
2023-02-05,6416,41257.216,10,0.055,GBP,Facebook,Genie Adventures,2
2023-02-05,6416,41257.216,10,0.055,GBP,Facebook,Revclifter,2
2023-02-05,6416,41257.216,10,0.055,GBP,Facebook,PlayCrows,2
2022-06-03,6469,6009.003,5,0.048,USD,Google Inc,PonnyExpress,2
2022-03-11,6193,9034.2252,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-03-11,6193,9034.2252,10,0.05,GBP,The Trade Desk,Revclifter,2
2022-03-11,6193,9034.2252,10,0.05,GBP,The Trade Desk,PlayCrows,2
2022-03-11,6193,9034.2252,10,0.05,GBP,The Trade Desk,PonnyExpress,2
2022-03-11,6193,9034.2252,10,0.05,GBP,The Trade Desk,David 007,2
2022-03-11,6193,9034.2252,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-03-11,6193,9034.2252,10,0.05,GBP,The Trade Desk,Revclifter,2
2022-08-01,6741,2647.645,10,0.06,USD,OpenX,PlayCrows,2
2021-11-01,6350,36836.8,10,0.055,GBP,Facebook,PonnyExpress,2
2021-11-01,6350,36836.8,10,0.055,GBP,Facebook,David 007,2
2021-11-01,6350,36836.8,10,0.055,GBP,Facebook,Revclifter,2
2021-11-01,6350,36836.8,10,0.055,GBP,Facebook,PlayCrows,2
2021-11-01,6350,36836.8,10,0.055,GBP,Facebook,PonnyExpress,2
2021-11-01,6350,36836.8,10,0.055,GBP,Facebook,David 007,2
2021-11-01,6350,36836.8,10,0.055,GBP,Facebook,Genie Adventures,2
2021-11-01,6702,2302.3,10,0.06,USD,OpenX,Revclifter,2
2023-04-14,6690,23414.391,10,0.05,EUR,Overdrone,PlayCrows,2
2022-02-20,6718,2624.622,10,0.06,USD,OpenX,PonnyExpress,2
2023-09-18,6824,2305.8543,99.5,0.125,USD,automatic,David 007,65
2022-03-11,6633,24036.012,10,0.05,EUR,Overdrone,Genie Adventures,2
2022-11-20,6757,2670.668,10,0.06,USD,OpenX,Revclifter,2
2023-01-02,2006,10030.79679,99,0.125,USD,automatic,PlayCrows,65
2023-02-01,6885,3853.3,10,0.7,USD,TnT Mobility ,PonnyExpress,60
2023-02-05,6680,21963.942,10,0.05,EUR,Overdrone,David 007,2
2023-01-30,3479,1626.6804,10,0.125,USD,SuperAmazing,Genie Adventures,60
2023-02-20,2309,1182.003656,99.5,0.125,USD,automatic,Revclifter,65
2023-06-09,6522,5698.1925,5,0.048,USD,Google Inc,PlayCrows,2
2022-11-01,6402,45677.632,10,0.055,GBP,Facebook,PonnyExpress,2
2022-11-01,6402,45677.632,10,0.055,GBP,Facebook,Genie Adventures,2
2022-11-01,6402,45677.632,10,0.055,GBP,Facebook,Revclifter,2
2022-11-01,6402,45677.632,10,0.055,GBP,Facebook,PlayCrows,2
2022-11-01,6402,45677.632,10,0.055,GBP,Facebook,PonnyExpress,2
2022-11-01,6402,45677.632,10,0.055,GBP,Facebook,David 007,2
2022-11-01,6402,45677.632,10,0.055,GBP,Facebook,Genie Adventures,2
2022-07-07,6650,21135.114,10,0.05,EUR,Overdrone,Revclifter,2
2023-06-16,6523,5749.99425,5,0.048,USD,Google Inc,PlayCrows,2
2023-03-06,6891,3692.19,10,0.7,USD,TnT Mobility ,PonnyExpress,60
2023-02-13,6887,2803.049,10,0.7,USD,TnT Mobility ,David 007,60
2023-04-03,6896,2724.599,10,0.7,USD,TnT Mobility ,Revclifter,60
2023-04-01,6895,26398.899,10,0.7,USD,TnT Mobility ,PlayCrows,60
2023-03-27,6894,1713.671,10,0.7,USD,TnT Mobility ,PonnyExpress,60
2023-06-26,7005,4331.55,10,0.07,GBP,OA KU,David 007,60
2023-06-26,7005,4331.55,10,0.07,GBP,OA KU,Genie Adventures,60
2023-06-26,7005,4331.55,10,0.07,GBP,OA KU,Revclifter,60
2023-06-26,7005,4331.55,10,0.07,GBP,OA KU,PlayCrows,60
2023-06-26,7005,4331.55,10,0.07,GBP,OA KU,PonnyExpress,60
2023-06-26,7005,4331.55,10,0.07,GBP,OA KU,David 007,60
2023-06-26,7005,4331.55,10,0.07,GBP,OA KU,Genie Adventures,60
2023-03-01,6890,29262.87,10,0.7,USD,TnT Mobility ,Revclifter,60
2023-03-01,6595,4567.7632,10,0.05,EUR,Improve Digital,PlayCrows,2
2022-11-13,6580,4567.7632,10,0.05,EUR,Improve Digital,PonnyExpress,2
2022-08-01,1140,44.44,10,0.125,USD,Apple,David 007,45
2022-11-20,6669,25693.668,10,0.05,EUR,Overdrone,Genie Adventures,2
2023-02-13,2294,8013.306863,99.5,0.125,USD,automatic,Revclifter,65
2021-12-05,6707,2601.599,10,0.06,USD,OpenX,PlayCrows,2
2022-01-02,6535,4199.3952,10,0.05,EUR,Improve Digital,PonnyExpress,2
2022-05-09,202,1129.041913,99,0.125,USD,automatic,Genie Adventures,65
2022-07-14,6651,20927.907,10,0.05,EUR,Overdrone,Revclifter,2
2023-04-21,6779,2555.553,10,0.06,USD,OpenX,PlayCrows,2
2023-07-01,6613,3978.3744,10,0.05,EUR,Improve Digital,PonnyExpress,2
2022-09-01,6657,23414.391,10,0.05,EUR,Overdrone,David 007,2
2022-02-01,6715,2463.461,10,0.06,USD,OpenX,Genie Adventures,2
2023-03-24,6775,2394.392,10,0.06,USD,OpenX,Revclifter,2
2023-03-20,7015,9344.67,10,0.07,GBP,Little cup,PlayCrows,60
2023-03-20,7015,9344.67,10,0.07,GBP,Little cup,PonnyExpress,60
2023-03-20,7015,9344.67,10,0.07,GBP,Little cup,David 007,60
2023-03-20,7015,9344.67,10,0.07,GBP,Little cup,Revclifter,60
2023-03-20,7015,9344.67,10,0.07,GBP,Little cup,PlayCrows,60
2023-03-20,7015,9344.67,10,0.07,GBP,Little cup,PonnyExpress,60
2023-03-20,7015,9344.67,10,0.07,GBP,Little cup,David 007,60
2022-10-10,3460,11320.4718,10,0.125,USD,SuperAmazing,Genie Adventures,60
2023-04-10,6897,1718.074,10,0.7,USD,TnT Mobility ,Revclifter,60
2023-02-27,2318,1754.814836,99.5,0.125,USD,automatic,PlayCrows,65
2023-05-01,6780,2624.622,10,0.06,USD,OpenX,PonnyExpress,2
2022-11-01,6754,2647.645,10,0.06,USD,OpenX,David 007,2
2023-05-12,6694,20927.907,10,0.05,EUR,Overdrone,Genie Adventures,2
2023-03-13,7031,29340.732,10,0.7,USD,Mom's Club ,Revclifter,60
2022-08-21,6392,44940.896,10,0.055,GBP,Facebook,PlayCrows,2
2022-08-21,6392,44940.896,10,0.055,GBP,Facebook,PonnyExpress,2
2022-08-21,6392,44940.896,10,0.055,GBP,Facebook,David 007,2
2022-08-21,6392,44940.896,10,0.055,GBP,Facebook,Genie Adventures,2
2022-08-21,6392,44940.896,10,0.055,GBP,Facebook,Revclifter,2
2022-08-21,6392,44940.896,10,0.055,GBP,Facebook,PlayCrows,2
2022-08-21,6392,44940.896,10,0.055,GBP,Facebook,PonnyExpress,2
2021-11-01,6086,16560,10,0.052,USD,SuperAmazing,Genie Adventures,65
2023-01-23,3478,4712.745,10,0.125,USD,SuperAmazing,Revclifter,60
2022-04-22,6639,25072.047,10,0.05,EUR,Overdrone,PlayCrows,2
2022-01-16,6625,23828.805,10,0.05,EUR,Overdrone,PonnyExpress,2
2022-11-06,6667,22999.977,10,0.05,EUR,Overdrone,David 007,2
2021-12-01,6706,2877.875,10,0.06,USD,OpenX,Genie Adventures,2
2022-03-04,6456,5749.99425,5,0.048,USD,Google Inc,Revclifter,2
2022-04-22,6727,2854.852,10,0.06,USD,OpenX,PlayCrows,2
2022-03-04,6632,22378.356,10,0.05,EUR,Overdrone,PonnyExpress,2
2021-12-01,6618,21756.735,10,0.05,EUR,Overdrone,David 007,2
2023-04-01,6688,25486.461,10,0.05,EUR,Overdrone,Revclifter,2
2023-04-01,6512,5490.9855,5,0.048,USD,Google Inc,PlayCrows,2
2022-12-25,6234,9282.8736,10,0.05,GBP,The Trade Desk,PonnyExpress,2
2022-12-25,6234,9282.8736,10,0.05,GBP,The Trade Desk,David 007,2
2022-12-25,6234,9282.8736,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-12-25,6234,9282.8736,10,0.05,GBP,The Trade Desk,Revclifter,2
2022-12-25,6234,9282.8736,10,0.05,GBP,The Trade Desk,PlayCrows,2
2022-12-25,6234,9282.8736,10,0.05,GBP,The Trade Desk,PonnyExpress,2
2022-12-25,6234,9282.8736,10,0.05,GBP,The Trade Desk,David 007,2
2022-09-04,6218,8371.1628,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-09-04,6218,8371.1628,10,0.05,GBP,The Trade Desk,Revclifter,2
2022-09-04,6218,8371.1628,10,0.05,GBP,The Trade Desk,PlayCrows,2
2022-09-04,6218,8371.1628,10,0.05,GBP,The Trade Desk,PonnyExpress,2
2022-09-04,6218,8371.1628,10,0.05,GBP,The Trade Desk,David 007,2
2022-09-04,6218,8371.1628,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2022-09-04,6218,8371.1628,10,0.05,GBP,The Trade Desk,Revclifter,2
2022-09-11,6747,2670.668,10,0.06,USD,OpenX,PlayCrows,2
2023-04-07,6425,44572.528,10,0.055,GBP,Facebook,PonnyExpress,2
2023-04-07,6425,44572.528,10,0.055,GBP,Facebook,Genie Adventures,2
2023-04-07,6425,44572.528,10,0.055,GBP,Facebook,Revclifter,2
2023-04-07,6425,44572.528,10,0.055,GBP,Facebook,PlayCrows,2
2023-04-07,6425,44572.528,10,0.055,GBP,Facebook,PonnyExpress,2
2023-04-07,6425,44572.528,10,0.055,GBP,Facebook,David 007,2
2023-04-07,6425,44572.528,10,0.055,GBP,Facebook,Genie Adventures,2
2022-08-01,6125,17056.8,10,0.052,USD,SuperAmazing,Revclifter,65
2022-09-18,6308,29642.1125,7.5,0.055,USD,CloudMedia,PlayCrows,2
2023-04-17,6898,2678.274,10,0.7,USD,TnT Mobility ,PonnyExpress,60
2022-10-02,6398,37573.536,10,0.055,GBP,Facebook,David 007,2
2022-10-02,6398,37573.536,10,0.055,GBP,Facebook,Revclifter,2
2022-10-02,6398,37573.536,10,0.055,GBP,Facebook,PlayCrows,2
2022-10-02,6398,37573.536,10,0.055,GBP,Facebook,PonnyExpress,2
2022-10-02,6398,37573.536,10,0.055,GBP,Facebook,David 007,2
2022-10-02,6398,37573.536,10,0.055,GBP,Facebook,Genie Adventures,2
2022-10-02,6398,37573.536,10,0.055,GBP,Facebook,Revclifter,2
2022-12-01,6943,11643,10,0.07,USD,TnT Internet ,PlayCrows,60
2021-11-01,6526,3683.68,10,0.05,EUR,Improve Digital,PonnyExpress,2
2022-12-04,6671,22585.563,10,0.05,EUR,Overdrone,David 007,2
2022-02-01,185,1244.416361,99,0.125,USD,automatic,Genie Adventures,65
2023-07-10,6791,3654.986515,99.5,0.125,USD,automatic,Revclifter,65
2023-05-01,6900,2312.024,10,0.7,USD,TnT Mobility ,PlayCrows,60
2022-11-21,7026,62709.925,10,0.7,USD,Mom's Club ,PonnyExpress,60
2022-10-23,6665,25279.254,10,0.05,EUR,Overdrone,David 007,2
2023-02-01,7030,51994.603,10,0.7,USD,Mom's Club ,Genie Adventures,60
2022-07-01,6649,21963.942,10,0.05,EUR,Overdrone,Revclifter,2
2022-04-08,6725,2394.392,10,0.06,USD,OpenX,PlayCrows,2
2023-01-22,6678,22999.977,10,0.05,EUR,Overdrone,PonnyExpress,2
2023-06-26,6909,1304.749,10,0.7,USD,TnT Mobility ,Genie Adventures,60
2021-05-01,3666,10332.7,10,0.125,USD,Index Playcrows,Revclifter,60
2023-05-22,6903,1487.649,10,0.7,USD,TnT Mobility ,PlayCrows,60
2022-12-18,6497,6319.8135,5,0.048,USD,Google Inc,PonnyExpress,2
2022-04-01,6460,6423.417,5,0.048,USD,Google Inc,David 007,2
2021-11-07,6527,3904.7008,10,0.05,EUR,Improve Digital,Genie Adventures,2
2023-07-01,6261,9697.2876,10,0.05,GBP,The Trade Desk,Revclifter,2
2023-07-01,6261,9697.2876,10,0.05,GBP,The Trade Desk,PlayCrows,2
2023-07-01,6261,9697.2876,10,0.05,GBP,The Trade Desk,PonnyExpress,2
2023-07-01,6261,9697.2876,10,0.05,GBP,The Trade Desk,David 007,2
2023-07-01,6261,9697.2876,10,0.05,GBP,The Trade Desk,Revclifter,2
2023-07-01,6261,9697.2876,10,0.05,GBP,The Trade Desk,PlayCrows,2
2023-07-01,6261,9697.2876,10,0.05,GBP,The Trade Desk,PonnyExpress,2
2023-07-24,7021,22.65,10,0.07,GBP,Little cup,David 007,60
2023-07-24,7021,22.65,10,0.07,GBP,Little cup,Genie Adventures,60
2023-07-24,7021,22.65,10,0.07,GBP,Little cup,Revclifter,60
2023-07-24,7021,22.65,10,0.07,GBP,Little cup,PlayCrows,60
2023-07-24,7021,22.65,10,0.07,GBP,Little cup,PonnyExpress,60
2023-07-24,7021,22.65,10,0.07,GBP,Little cup,David 007,60
2023-07-24,7021,22.65,10,0.07,GBP,Little cup,Genie Adventures,60
2023-06-01,6905,26668.799,10,0.7,USD,TnT Mobility ,Revclifter,60
2023-06-05,6975,540,10,0.07,USD,TnT Internet ,PlayCrows,60
2023-05-22,7038,53331.423,10,0.7,USD,Mom's Club ,PonnyExpress,60
2023-06-12,6907,3447.5,10,0.7,USD,TnT Mobility ,David 007,60
2022-09-25,6309,32807.775,7.5,0.055,USD,CloudMedia,Genie Adventures,2
2022-10-02,6574,3794.1904,10,0.05,EUR,Improve Digital,Revclifter,2
2023-08-07,7051,0,10,0.7,USD,Mom's Club ,PlayCrows,60
2023-06-19,7043,67.609,10,0.7,USD,Mom's Club ,PonnyExpress,60
2023-04-24,7034,35840.507,10,0.7,USD,Mom's Club ,Genie Adventures,60
2023-07-31,7049,724.389,10,0.7,USD,Mom's Club ,Revclifter,60
2023-08-21,7053,0,10,0.7,USD,Mom's Club ,PlayCrows,60
2023-08-14,7052,0,10,0.7,USD,Mom's Club ,PonnyExpress,60
2022-11-14,1484,1359.494067,99,0.125,USD,automatic,David 007,65
2023-01-15,6237,9034.2252,10,0.05,GBP,The Trade Desk,Genie Adventures,2
2023-01-15,6237,9034.2252,10,0.05,GBP,The Trade Desk,Revclifter,2
2023-01-15,6237,9034.2252,10,0.05,GBP,The Trade Desk,PlayCrows,2
2023-01-15,6237,9034.2252,10,0.05,GBP,The Trade Desk,PonnyExpress,2
2023-01-15,6237,9034.2252,10,0.05,GBP,The Trade Desk,David 007,2
2023-01-15,6237,9034.2252,10,0.05,GBP,The Trade Desk,Revclifter,2
2023-01-15,6237,9034.2252,10,0.05,GBP,The Trade Desk,PlayCrows,2
2023-05-01,7035,81.879,10,0.7,USD,Mom's Club ,PonnyExpress,60
2023-05-15,7037,168.578,10,0.7,USD,Mom's Club ,David 007,60
2023-06-01,7040,35.698,10,0.7,USD,Mom's Club ,Genie Adventures,60
2023-06-26,7044,24134.617,10,0.7,USD,Mom's Club ,Revclifter,60
2023-06-12,7042,59.541,10,0.7,USD,Mom's Club ,PlayCrows,60
2023-07-17,7047,5210.226,10,0.7,USD,Mom's Club ,PonnyExpress,60
2022-10-16,6576,3720.5168,10,0.05,EUR,Improve Digital,David 007,2
2023-05-26,6696,20720.7,10,0.05,EUR,Overdrone,Genie Adventures,2
2021-12-19,6533,4494.0896,10,0.05,EUR,Improve Digital,Revclifter,2
2023-05-29,7039,17.285,10,0.7,USD,Mom's Club ,PlayCrows,60
2023-07-24,7048,5209.417,10,0.7,USD,Mom's Club ,PonnyExpress,60
2023-10-16,7099,1738.812025,99.5,0.125,USD,automatic,David 007,65
2023-08-21,6928,279.583,10,0.07,USD, May Jewelers ,Genie Adventures,60
2021-11-07,6351,38678.64,10,0.055,GBP,Facebook,Revclifter,2
2021-11-07,6351,38678.64,10,0.055,GBP,Facebook,PlayCrows,2
2021-11-07,6351,38678.64,10,0.055,GBP,Facebook,PonnyExpress,2
2021-11-07,6351,38678.64,10,0.055,GBP,Facebook,Genie Adventures,2
2021-11-07,6351,38678.64,10,0.055,GBP,Facebook,Revclifter,2
2021-11-07,6351,38678.64,10,0.055,GBP,Facebook,PlayCrows,2
2021-11-07,6351,38678.64,10,0.055,GBP,Facebook,PonnyExpress,2
2023-08-07,6925,53488,10,0.7,USD,Costco ,David 007,60
2021-11-14,6088,20368.8,10,0.052,USD,SuperAmazing,Genie Adventures,65
2023-06-19,6930,292.358,10,0.07,USD,Fierra ,Revclifter,60
2023-05-08,6901,4915.849,10,0.7,USD,TnT Mobility ,PlayCrows,60
2023-06-19,6927,4717.081,10,0.07,USD, May Jewelers ,PonnyExpress,60
2021-11-21,6617,20927.907,10,0.05,EUR,Overdrone,David 007,2
2023-07-01,6349,34246.7125,7.5,0.055,USD,CloudMedia,Revclifter,2
2023-02-13,6956,1710,10,0.07,USD,TnT Internet ,PlayCrows,60
2023-05-15,6902,4117.071,10,0.7,USD,TnT Mobility ,PonnyExpress,60
2023-03-06,6920,33104,10,0.7,USD,Costco ,David 007,60
2023-10-02,6834,2016.792896,99.5,0.125,USD,automatic,Genie Adventures,65
2023-03-01,6959,4053,10,0.07,USD,TnT Internet ,Revclifter,60
2023-07-01,6910,25550,10,0.7,USD,TnT Mobility ,PlayCrows,60
2023-07-03,6911,3030,10,0.7,USD,TnT Mobility ,PonnyExpress,60
2023-07-10,6912,1980,10,0.7,USD,TnT Mobility ,David 007,60
2023-01-09,6918,13664,10,0.7,USD,Costco ,Genie Adventures,60
2023-02-06,6919,15744,10,0.7,USD,Costco ,Revclifter,60
2022-10-03,6933,990,10,0.07,USD,TnT Internet ,PlayCrows,60
2022-09-26,6931,225,10,0.07,USD,TnT Internet ,PonnyExpress,60
2023-05-08,6970,990,10,0.07,USD,TnT Internet ,David 007,60
2022-11-07,6916,24184,10,0.7,USD,Costco ,Genie Adventures,60
2023-07-24,6914,27240,10,0.7,USD,TnT Mobility ,Revclifter,60
2023-07-17,6913,2960,10,0.7,USD,TnT Mobility ,PlayCrows,60
2022-05-01,3620,5258.04,10,0.126,USD,SkyLTD,PonnyExpress,60
2023-07-10,6924,72416,10,0.7,USD,Costco ,Genie Adventures,60
2023-01-09,6950,2595,10,0.07,USD,TnT Internet ,Revclifter,60
2022-07-25,1124,3109.568928,99,0.125,USD,automatic,PlayCrows,65
2022-10-10,6934,1225,10,0.07,USD,TnT Internet ,PonnyExpress,60
2022-02-01,2175,20191.89,10,0.125,USD,Playwear,David 007,60
2023-08-07,6804,3712.265246,99.5,0.125,USD,automatic,Genie Adventures,65
2023-09-25,7143,0,10,0.07,GBP,Little cup,Revclifter,60
